train_index,average_score
420,11258.54296875
421,14516.5029296875
422,11163.2109375
423,8842.666015625
424,15696.720703125
425,5410.689453125
426,8485.4111328125
427,16382.666015625
428,36077.53125
429,8692.126953125
430,20536.66015625
431,14307.8720703125
432,-16736.9140625
433,16514.798828125
434,9920.64453125
435,20092.765625
436,10715.935546875
437,15604.96875
438,5849.9248046875
439,7893.2548828125
440,8049.296875
441,2275.07470703125
442,2703.6630859375
443,18011.08203125
444,11665.4169921875
445,22033.68359375
446,11538.4951171875
447,10835.5927734375
448,12726.990234375
449,17705.35546875
450,18071.640625
451,2707.026123046875
452,8989.986328125
453,10361.88671875
454,23885.212890625
455,7220.7958984375
456,23627.806640625
457,10385.205078125
458,10753.73046875
459,17666.16015625
460,15843.7470703125
461,9160.654296875
462,4973.5556640625
463,5910.32568359375
464,11315.689453125
465,20361.494140625
466,29607.912109375
467,16046.1591796875
468,10470.2890625
469,13324.373046875
470,14251.845703125
471,4917.52587890625
472,12244.115234375
473,1211.002685546875
474,13251.3232421875
475,16681.125
476,30288.98828125
477,13370.8955078125
478,8800.8408203125
479,13733.837890625
480,10408.3232421875
481,4712.70166015625
482,12322.357421875
483,4842.6240234375
484,8533.564453125
485,19321.587890625
486,3095.583251953125
487,25699.322265625
488,22552.66796875
489,13848.703125
490,5017.9609375
491,7013.21337890625
492,4383.8349609375
493,9604.7802734375
494,13843.1982421875
495,9227.0126953125
496,16528.83203125
497,33434.48046875
498,8394.130859375
499,7147.0107421875
500,6605.16796875
501,27653.796875
502,14933.7939453125
503,15617.3857421875
504,17765.791015625
505,19318.03515625
506,13089.1767578125
507,-47201.86328125
508,10510.2626953125
509,16486.064453125
510,58496.11328125
511,33570.5
512,11711.5048828125
513,12296.21875
514,21703.91796875
515,16435.587890625
516,15301.099609375
517,11965.892578125
518,16868.12890625
519,2057.72216796875
520,1146.654541015625
521,22801.36328125
522,20362.599609375
523,17449.87109375
524,6086.583984375
525,9232.8828125
526,14361.583984375
527,4533.2685546875
528,13253.255859375
529,29867.958984375
530,7487.3251953125
531,11315.2314453125
532,25040.79296875
533,6454.83056640625
534,8416.4736328125
535,51558.8125
536,3379.59765625
537,19274.447265625
538,14134.419921875
539,1163.563720703125
540,8647.0341796875
541,10976.9287109375
542,14318.021484375
543,7231.94384765625
544,13197.1435546875
545,11145.869140625
546,6931.9560546875
547,32935.1171875
548,19499.234375
549,6212.4296875
550,12149.6796875
551,10729.4384765625
552,-11567.494140625
553,23325.587890625
554,6301.2626953125
555,2464.61962890625
556,11024.0400390625
557,4542.6943359375
558,3852.14404296875
559,13673.7138671875
560,12951.369140625
561,5640.8330078125
562,35098.0625
563,13395.2470703125
564,554.4934692382812
565,7292.6796875
566,9705.205078125
567,12387.533203125
568,9502.544921875
569,5026.0087890625
570,8293.591796875
571,13623.7607421875
572,15581.896484375
573,15149.6953125
574,20201.01953125
575,8047.11328125
576,6074.60693359375
577,6600.9755859375
578,17769.84765625
579,10493.6279296875
580,6125.5791015625
581,12408.880859375
582,8470.982421875
583,7596.70068359375
584,13989.341796875
585,14485.083984375
586,16481.20703125
587,15548.7705078125
588,10520.7177734375
589,12498.861328125
590,9608.294921875
591,18648.73046875
592,16078.529296875
593,23409.837890625
594,18251.392578125
595,110.56230163574219
596,11719.4013671875
597,587.5771484375
598,9518.7685546875
599,2461.926025390625
600,13472.232421875
601,31275.08203125
602,19379.58984375
603,5743.7392578125
604,1477.064697265625
605,10311.4609375
606,5502.7880859375
607,12680.3955078125
608,9495.345703125
609,23276.021484375
610,7910.9638671875
611,5141.07275390625
612,7663.14990234375
613,7965.72509765625
614,20496.81640625
615,4682.7060546875
616,9355.2607421875
617,6854.5791015625
618,7245.8427734375
619,6491.9091796875
620,6958.69287109375
621,7313.76708984375
622,11718.1669921875
623,10027.216796875
624,-2332.658935546875
625,22874.03515625
626,42425.7890625
627,21147.21484375
628,5810.0185546875
629,27059.416015625
630,11331.525390625
631,25048.46875
632,4828.5439453125
633,16812.064453125
634,14651.7841796875
635,12320.826171875
636,23906.490234375
637,4462.6142578125
638,7603.13671875
639,10478.41796875
640,5894.58837890625
641,-20031.814453125
642,2989.75439453125
643,16024.3310546875
644,12741.4140625
645,13618.369140625
646,11685.18359375
647,7868.4873046875
648,1561.656005859375
649,9898.8955078125
650,14752.0966796875
651,22088.015625
652,17645.9375
653,12886.5771484375
654,12021.2138671875
655,20613.787109375
656,11000.37109375
657,5421.0771484375
658,14156.2421875
659,37489.84765625
660,2619.47998046875
661,5504.19482421875
662,6815.3251953125
663,11613.4140625
664,13633.833984375
665,26600.224609375
666,4474.60107421875
667,14501.5498046875
668,4319.09521484375
669,16075.859375
670,-58.315574645996094
671,15301.080078125
672,7599.86181640625
673,14481.6279296875
674,6816.12353515625
675,6588.7119140625
676,18759.48828125
677,11042.4560546875
678,18684.42578125
679,31927.849609375
680,8329.0078125
681,23492.65234375
682,38475.8984375
683,11101.048828125
684,17444.345703125
685,198.8658905029297
686,9122.123046875
687,4614.13671875
688,17143.283203125
689,21960.236328125
690,3023.38525390625
691,7579.70458984375
692,29504.01171875
693,6194.8330078125
694,2609.595947265625
695,9924.296875
696,8094.0546875
697,19838.107421875
698,18414.15234375
699,15123.1826171875
700,36085.9609375
701,28915.03125
702,34991.38671875
703,9977.53125
704,11051.9248046875
705,25663.333984375
706,6605.71484375
707,17990.982421875
708,18780.5
709,14337.53125
710,18916.47265625
711,17293.841796875
712,388512.90625
713,14065.365234375
714,46195.34375
715,19118.978515625
716,7842.48828125
717,10820.6572265625
718,6661.44384765625
719,6548.841796875
720,11179.00390625
721,17335.462890625
722,8576.0478515625
723,10315.294921875
724,28732.947265625
725,13865.193359375
726,12282.927734375
727,32991.44921875
728,9151.494140625
729,37810.8203125
730,9462.1923828125
731,10484.2373046875
732,17715.443359375
733,14948.208984375
734,9715.673828125
735,12633.4892578125
736,26397.728515625
737,15065.4140625
738,11047.080078125
739,22757.16796875
740,9045.4921875
741,8580.7763671875
742,24787.234375
743,6116.9560546875
744,8180.6376953125
745,12624.998046875
746,7511.66650390625
747,5439.76416015625
748,26270.958984375
749,11283.798828125
750,26438.8125
751,8331.642578125
752,3491.102294921875
753,10644.771484375
754,23635.611328125
755,38484.5
756,8371.369140625
757,19956.77734375
758,32279.912109375
759,-42587.265625
760,6529.51953125
761,19921.001953125
762,10537.9677734375
763,5214.10546875
764,16209.431640625
765,20027.453125
766,9328.5498046875
767,13344.1982421875
768,42186.05078125
769,29744.630859375
770,16433.728515625
771,10719.845703125
772,22690.158203125
773,13757.6533203125
774,12822.0107421875
775,6430.359375
776,8232.708984375
777,16721.93359375
778,17380.884765625
779,10052.1982421875
780,10062.8740234375
781,15380.9404296875
782,14983.8935546875
783,5167.1181640625
784,7446.72802734375
785,5628.36572265625
786,14300.4873046875
787,8547.6923828125
788,13589.84375
789,5911.7373046875
790,9678.005859375
791,11273.908203125
792,7973.9931640625
793,5496.85400390625
794,11024.296875
795,14585.1279296875
796,10500.646484375
797,14058.9736328125
798,13957.572265625
799,1617.656005859375
800,12855.455078125
801,39610.35546875
802,12854.5859375
803,9765.001953125
804,16266.078125
805,26780.693359375
806,14319.875
807,5505.94140625
808,12507.88671875
809,45854.0078125
810,8151.28759765625
811,9720.4453125
812,6811.5703125
813,11945.724609375
814,14532.587890625
815,5498.4677734375
816,6227.13720703125
817,10403.787109375
818,4502.9990234375
819,-63247.11328125
820,-46825.5546875
821,28131.09375
822,13516.3935546875
823,7284.68603515625
824,836.474609375
825,-8437.412109375
826,43074.73046875
827,3594.00830078125
828,25190.87109375
829,17582.75
830,16600.927734375
831,19355.404296875
832,13977.7294921875
833,8087.98583984375
834,9071.6611328125
835,7422.7451171875
836,1566.6119384765625
837,281700.09375
838,13299.3720703125
839,6638.27587890625
840,2790.63427734375
841,6650.88427734375
842,13055.4775390625
843,6373.0537109375
844,11672.283203125
845,8155.61572265625
846,19113.48828125
847,26757.76171875
848,8857.2724609375
849,5108.20361328125
850,11883.0849609375
851,9881.4677734375
852,11719.357421875
853,11002.7353515625
854,13881.0498046875
855,16401.97265625
856,13124.8857421875
857,3982.509765625
858,9173.521484375
859,12101.080078125
860,6818.7421875
861,14656.984375
862,10771.001953125
863,10544.044921875
864,17831.99609375
865,5586.20556640625
866,9561.220703125
867,19675.73828125
868,11097.37890625
869,12880.494140625
870,74369.734375
871,-679.054443359375
872,24588.76953125
873,13924.791015625
874,20808.625
875,8524.970703125
876,18790.140625
877,14121.876953125
878,10483.59375
879,8323.6923828125
880,24756.947265625
881,25413.8125
882,15675.2314453125
883,20736.77734375
884,857.0068359375
885,16584.693359375
886,10137.158203125
887,587.8005981445312
888,13513.5
889,19328.978515625
890,7878.7666015625
891,7786.56787109375
892,9844.587890625
893,16934.275390625
894,4302.6396484375
895,19519.650390625
896,10740.4560546875
897,9533.8662109375
898,7720.40771484375
899,30572.08984375
900,11659.2880859375
901,26765.45703125
902,18286.916015625
903,10009.751953125
904,44307.1875
905,12774.5439453125
906,12323.7763671875
907,11816.3486328125
908,3639.326171875
909,6023.14013671875
910,11964.599609375
911,24114.82421875
912,59306.4453125
913,29315.896484375
914,11066.458984375
915,13094.552734375
916,7540.81005859375
917,5474.5751953125
918,6601.48046875
919,658.5372924804688
920,8876.3486328125
921,7918.546875
922,17166.59375
923,6805.53662109375
924,5989.78125
925,11551.126953125
926,21911.861328125
927,16121.939453125
928,12314.6279296875
929,15124.583984375
930,2737.79345703125
931,5294.42919921875
932,9991.2353515625
933,12544.498046875
934,12897.1845703125
935,-646.3900146484375
936,9426.0380859375
937,14362.3408203125
938,531.3096923828125
939,4142.49951171875
940,3596.78662109375
941,24878.916015625
942,12331.087890625
943,150.61874389648438
944,14639.455078125
945,20551.390625
946,31104.18359375
947,13037.142578125
948,10058.37109375
949,18303.42578125
950,6260.56591796875
951,4362.84912109375
952,19559.43359375
953,19913.966796875
954,8135.6982421875
955,15879.115234375
956,12631.470703125
957,26446.041015625
958,15834.802734375
959,14270.7373046875
960,9300.611328125
961,8011.8486328125
962,7704.87109375
963,3343.792236328125
964,21840.994140625
965,10084.5322265625
966,16818.396484375
967,13570.8642578125
968,13433.6591796875
969,18609.294921875
970,7968.23828125
971,14295.322265625
972,7359.1064453125
973,22604.431640625
974,16293.2060546875
975,14634.333984375
976,10123.8544921875
977,6538.8544921875
978,8419.9814453125
979,24121.826171875
980,9269.1376953125
981,16045.3154296875
982,41131.92578125
983,9871.9921875
984,10450.212890625
985,31559.0
986,12444.326171875
987,13008.1923828125
988,891.9124755859375
989,11352.8046875
990,25047.82421875
991,2858.720458984375
992,8732.57421875
993,10952.212890625
994,3010.28369140625
995,3701.626220703125
996,-2741.947998046875
997,18610.162109375
998,7775.5732421875
999,14445.505859375
1000,6865.0615234375
1001,14161.9638671875
1002,11934.90625
1003,15937.552734375
1004,18201.53515625
1005,20604.587890625
1006,4303.1435546875
1007,18327.48046875
1008,31132.70703125
1009,6858.1123046875
1010,6729.03271484375
1011,29798.4375
1012,15174.228515625
1013,10285.53515625
1014,10970.384765625
1015,12531.306640625
1016,5399.60791015625
1017,6308.9892578125
1018,14565.4873046875
1019,15047.578125
1020,5595.8037109375
1021,13385.728515625
1022,171749.4375
1023,5636.3544921875
1024,19392.029296875
1025,12243.32421875
1026,9536.9541015625
1027,12730.2861328125
1028,4288.29443359375
1029,13169.904296875
1030,4393.7763671875
1031,4140.9365234375
1032,17203.08984375
1033,34080.45703125
1034,73183.4765625
1035,2126.977783203125
1036,7048.61083984375
1037,25166.955078125
1038,20182.345703125
1039,11307.2099609375
1040,14540.896484375
1041,11382.0126953125
1042,7556.73828125
1043,153704.5625
1044,12758.203125
1045,10907.388671875
1046,7782.14697265625
1047,7619.4677734375
1048,12653.755859375
1049,14044.0986328125
1050,2753.711669921875
1051,5982.4287109375
1052,-7378.09765625
1053,116.9120101928711
1054,7955.79296875
1055,8507.8857421875
1056,10104.4443359375
1057,11624.4990234375
1058,17176.986328125
1059,12852.001953125
1060,19853.322265625
1061,10611.509765625
1062,20058.94921875
1063,29969.21484375
1064,3982.155517578125
1065,7969.71875
1066,15029.708984375
1067,5885.73193359375
1068,8090.42041015625
1069,7431.35693359375
1070,23081.849609375
1071,19356.07421875
1072,13618.4345703125
1073,5949.8837890625
1074,4071.172607421875
1075,12920.0107421875
1076,10854.578125
1077,21532.4140625
1078,13838.5888671875
1079,9753.2685546875
1080,7449.93359375
1081,5039.025390625
1082,6101.87744140625
1083,20880.60546875
1084,17360.58984375
1085,7502.0703125
1086,12182.931640625
1087,14620.447265625
1088,14482.376953125
1089,8546.845703125
1090,21664.560546875
1091,18015.46484375
1092,7149.44775390625
1093,24496.02734375
1094,15863.1591796875
1095,7718.5810546875
1096,16522.79296875
1097,8576.4345703125
1098,33346.04296875
1099,24844.71484375
1100,10917.74609375
1101,3109.555908203125
1102,7044.06884765625
1103,6048.90185546875
1104,4170.2353515625
1105,8239.939453125
1106,4655.7509765625
1107,36303.73046875
1108,1011.29443359375
1109,7014.28125
1110,17015.021484375
1111,11640.1376953125
1112,14282.0390625
1113,4664.59814453125
1114,8969.369140625
1115,9946.6357421875
1116,17955.33984375
1117,3319.22900390625
1118,3440.98828125
1119,19197.791015625
1120,12096.00390625
1121,3598.39111328125
1122,16656.890625
1123,11255.3701171875
1124,11963.486328125
1125,13475.400390625
1126,10947.7001953125
1127,17480.87109375
1128,12311.1552734375
1129,8727.060546875
1130,19243.830078125
1131,18681.728515625
1132,13087.630859375
1133,7353.93603515625
1134,8937.361328125
1135,9329.4814453125
1136,23780.64453125
1137,49898.8828125
1138,2192.876220703125
1139,10185.259765625
1140,4226.3876953125
1141,33180.76171875
1142,10966.462890625
1143,45253.1484375
1144,9392.3251953125
1145,20434.880859375
1146,17436.66796875
1147,4377.52783203125
1148,10465.958984375
1149,8191.96875
1150,27125.89453125
1151,32121.078125
1152,11857.03515625
1153,18500.765625
1154,10656.7919921875
1155,12780.2216796875
1156,13912.6201171875
1157,11200.154296875
1158,-15544.369140625
1159,21893.1640625
1160,8057.015625
1161,31994.099609375
1162,14217.9873046875
1163,16435.224609375
1164,11953.369140625
1165,2862.3603515625
1166,27525.79296875
1167,10038.7919921875
1168,7347.9169921875
1169,4375.8779296875
1170,17842.626953125
1171,17500.130859375
1172,11445.8583984375
1173,17554.23828125
1174,16601.271484375
1175,8564.3896484375
1176,10462.021484375
1177,-17756.578125
1178,20181.134765625
1179,5661.4267578125
1180,24519.8125
1181,30080.85546875
1182,8157.08349609375
1183,15306.8330078125
1184,8734.791015625
1185,9741.9169921875
1186,1484.519287109375
1187,11531.205078125
1188,14310.9501953125
1189,13544.09375
1190,6365.279296875
1191,32322.36328125
1192,5736.55859375
1193,21324.994140625
1194,17249.9921875
1195,10159.0400390625
1196,3350.44384765625
1197,12595.9228515625
1198,18177.76953125
1199,10826.81640625
1200,15705.1875
1201,5478.12255859375
1202,31240.859375
1203,6644.01171875
1204,2978.89794921875
1205,11502.470703125
1206,10962.880859375
1207,14086.8125
1208,19922.68359375
1209,8705.7216796875
1210,24865.021484375
1211,4116.85888671875
1212,8770.3828125
1213,14634.962890625
1214,10073.716796875
1215,7323.62109375
1216,12286.4267578125
1217,28816.95703125
1218,8406.6728515625
1219,16157.384765625
1220,7648.5029296875
1221,11047.6513671875
1222,14204.7529296875
1223,12073.2607421875
1224,9248.3095703125
1225,3333.927734375
1226,21015.353515625
1227,10707.279296875
1228,13063.6533203125
1229,3335.305908203125
1230,12174.587890625
1231,11822.8486328125
1232,28043.57421875
1233,14128.3828125
1234,27410.8125
1235,14624.693359375
1236,11939.998046875
1237,3291.91064453125
1238,7698.3388671875
1239,20522.26953125
1240,5939.4423828125
1241,8109.85009765625
1242,10125.517578125
1243,6997.02197265625
1244,14730.703125
1245,16816.7578125
1246,21810.337890625
1247,5793.18115234375
1248,5610.869140625
1249,9660.130859375
1250,15032.345703125
1251,14671.296875
1252,8655.828125
1253,16269.884765625
1254,17524.52734375
1255,10822.38671875
1256,22585.015625
1257,12519.0751953125
1258,8261.845703125
1259,13292.2314453125
1260,15588.7626953125
1261,13889.28125
1262,7922.57568359375
1263,36973.0859375
1264,8914.4228515625
1265,16493.16015625
1266,14423.4111328125
1267,14859.771484375
1268,2488.91455078125
1269,9422.8583984375
1270,11521.8095703125
1271,7467.3330078125
1272,14860.4658203125
1273,213824.15625
1274,2293.69482421875
1275,11914.6259765625
1276,9018.623046875
1277,5290.7431640625
1278,5397.6708984375
1279,12586.296875
1280,21867.01171875
1281,7116.25390625
1282,739.6416015625
1283,25417.947265625
1284,21311.537109375
1285,5259.6923828125
1286,10836.404296875
1287,22985.927734375
1288,18521.63671875
1289,15751.8251953125
1290,11431.9892578125
1291,27058.212890625
1292,15513.7373046875
1293,10113.572265625
1294,12059.6591796875
1295,11712.244140625
1296,265.36492919921875
1297,10340.181640625
1298,1736.612548828125
1299,15121.9970703125
1300,31237.369140625
1301,9560.1572265625
1302,15863.9013671875
1303,13946.2080078125
1304,29173.40234375
1305,13448.337890625
1306,6505.25927734375
1307,131012.671875
1308,9477.240234375
1309,15863.119140625
1310,11915.650390625
1311,7056.7626953125
1312,23539.01953125
1313,7797.82958984375
1314,10952.548828125
1315,14873.626953125
1316,157479.15625
1317,8632.1025390625
1318,5286.8974609375
1319,9127.896484375
1320,14019.0361328125
1321,15962.0966796875
1322,16981.306640625
1323,7143.3603515625
1324,16816.134765625
1325,33284.609375
1326,26887.11328125
1327,13373.599609375
1328,10828.1005859375
1329,1568.4515380859375
1330,5946.986328125
1331,27602.318359375
1332,6919.2548828125
1333,35360.27734375
1334,15385.138671875
1335,12520.2548828125
1336,9852.896484375
1337,11200.083984375
1338,8729.8037109375
1339,10564.146484375
1340,35149.89453125
1341,6817.66796875
1342,-18442.140625
1343,4527.84326171875
1344,13074.046875
1345,13557.779296875
1346,8888.6904296875
1347,12710.9248046875
1348,12502.9248046875
1349,28950.412109375
1350,18450.908203125
1351,7384.07177734375
1352,12516.4072265625
1353,8975.212890625
1354,15958.4658203125
1355,13527.1904296875
1356,15660.1748046875
1357,18126.47265625
1358,129.12109375
1359,15490.9267578125
1360,3114.15966796875
1361,18096.5546875
1362,7661.28662109375
1363,12944.6279296875
1364,9103.791015625
1365,16775.939453125
1366,5248.22265625
1367,7222.8291015625
1368,8047.7958984375
1369,22768.328125
1370,5092.2001953125
1371,32961.3359375
1372,13463.5107421875
1373,11016.125
1374,9200.5625
1375,17667.287109375
1376,2834.567626953125
1377,11087.7705078125
1378,4555.6513671875
1379,13225.1357421875
1380,4488.6435546875
1381,6583.84228515625
1382,12056.9853515625
1383,8613.333984375
1384,7123.7333984375
1385,12819.025390625
1386,8139.16015625
1387,5808.8154296875
1388,12102.34765625
1389,6174.29052734375
1390,22044.91015625
1391,5822.359375
1392,12449.0869140625
1393,15698.154296875
1394,9380.041015625
1395,20394.625
1396,19600.58203125
1397,18609.912109375
1398,13093.013671875
1399,8207.8173828125
1400,4616.20751953125
1401,9464.6123046875
1402,16442.021484375
1403,10589.103515625
1404,13164.833984375
1405,18569.93359375
1406,14182.0966796875
1407,16974.765625
1408,17042.583984375
1409,14846.6220703125
1410,7381.5859375
1411,18530.849609375
1412,8880.3720703125
1413,13425.296875
1414,19716.279296875
1415,22313.142578125
1416,13927.8330078125
1417,1831.4508056640625
1418,19549.728515625
1419,8843.8876953125
1420,12924.9345703125
1421,11454.4453125
1422,8228.3486328125
1423,12684.4033203125
1424,9241.861328125
1425,11626.5888671875
1426,15992.8564453125
1427,8415.41796875
1428,2686.502685546875
1429,15947.830078125
1430,5575.46240234375
1431,2877.18310546875
1432,7801.58984375
1433,8625.064453125
1434,11310.2841796875
1435,14620.630859375
1436,15309.3232421875
1437,16090.201171875
1438,18244.677734375
1439,34300.8828125
1440,12787.1787109375
1441,24553.236328125
1442,10689.9873046875
1443,15337.025390625
1444,10496.7783203125
1445,14379.9716796875
1446,108.5823974609375
1447,18896.720703125
1448,9351.212890625
1449,7649.8408203125
